,Precio,Combustible,Anyo,Kilometros,Potencia,Vendedor_profesional,Comunidad_Autonoma,Cluster_Marca,Cluster_Modelo
20660,8990,Gasolina,2010.0,89000,122.0,True,Castilla_y_León,Mid_Premium,compacto_pequeno
20661,2650,Diésel,2005.0,333936,105.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
20662,20600,Gasolina,2021.0,0,100.0,True,Castilla_y_León,Standard,suv_pequeno
20663,19900,Diésel,2012.0,180000,177.0,True,Región_de_Murcia,Premium,suv_grande
20664,10900,Diésel,2015.0,86000,100.0,True,Aragón,Standard,suv_pequeno
20665,8450,Diésel,2015.0,91253,110.0,True,Catalunya,Low_Cost,compacto_grande
20667,13000,Diésel,2015.0,98000,140.0,True,Andalucía,Standard,sedan_grande
20668,1900,Diésel,2004.0,92000,131.9009900990099,False,Andalucía,Standard,sedan_grande
20669,11300,Diésel,2015.0,137952,140.0,True,Extremadura,Low_Cost,sedan_grande
20670,13990,Diésel,2015.0,115000,105.0,True,Andalucía,Mid_Premium,compacto_grande
20671,2900,Gasolina,2002.0,160000,75.0,False,Principado_de_Asturias,Mid_Premium,compacto_pequeno
20672,14750,Diésel,2020.0,1,102.0,True,Andalucía,Standard,sedan_pequeno
20674,9200,Gasolina,2017.0,72400,75.0,True,Andalucía,Standard,compacto_pequeno
20675,10200,Diésel,2017.0,48000,90.0,True,Comunidad_Valenciana,Mid_Premium,compacto_pequeno
20676,8999,Gasolina,2016.0,39000,130.0,False,Canarias,Standard,compacto_grande
20677,37900,Gasolina,2019.0,12750,225.0,True,Comunidad_Valenciana,Mid_Premium,otro
20678,18000,Diésel,2013.0,132800,184.0,True,Comunidad_Valenciana,Standard,sedan_grande
20679,15900,Gasolina,2017.0,32181,130.0,True,Catalunya,Standard,suv_grande
20681,18500,Diésel,2015.0,45177,170.0,True,La_Rioja,Premium,otro
20682,2100,Diésel,2004.0,270000,111.990099009901,False,Castilla_La_Mancha,Standard,suv_grande
20683,2200,Diésel,2006.0,198230,81.0,True,Andalucía,Standard,otro
20684,25000,Gasolina,2018.0,33000,170.0,True,Catalunya,Standard,otro
20685,7500,Diésel,2008.0,146000,140.0,False,Comunidad_de_Madrid,Premium,compacto_grande
20686,15700,Diésel,2019.0,175,73.0,True,Catalunya,Standard,furgon_trabajo
20687,5900,Gasolina,2011.0,45000,86.0,False,Galicia,Low_Cost,otro
20688,9980,Diésel,2016.0,114500,110.0,True,Castilla_y_León,Standard,compacto_grande
20690,6000,Diésel,2011.0,177400,110.0,True,Región_de_Murcia,Standard,compacto_grande
20691,10850,Diésel,2009.0,115238,143.0,False,Andalucía,Premium,compacto_pequeno
20692,7000,Gasolina,2004.0,165000,163.0,False,Extremadura,Premium,coupe_grande
20693,19500,Diésel,2016.0,73000,150.0,False,Andalucía,Premium,sedan_grande
20694,23990,Híbrido,2017.0,39000,197.0,True,País_Vasco,Mid_Premium,suv_pequeno
20695,9300,Gasolina,2009.0,84043,95.0,True,Andalucía,Mid_Premium,compacto_pequeno
20696,19800,Diésel,2016.0,34476,136.0,True,Catalunya,Standard,suv_grande
20698,17900,Diésel,2015.0,54900,150.0,True,Andalucía,Premium,suv_pequeno
20699,18900,Gas natural (CNG),2020.0,540,130.0,True,Catalunya,Standard,compacto_grande
20700,12500,Diésel,2012.0,179000,140.0,False,Andalucía,Mid_Premium,suv_grande
20701,9800,Diésel,2015.0,120000,121.5489566613162,False,Andalucía,Mid_Premium,compacto_grande
20702,22306,Diésel,2017.0,73000,146.0,True,Catalunya,Standard,otro
20703,3500,Diésel,2008.0,147604,73.6086956521739,False,Comunidad_de_Madrid,Standard,otro
20704,8900,Diésel,2010.0,158000,105.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
20705,5800,Diésel,2008.0,242500,109.89285714285714,False,País_Vasco,Mid_Premium,compacto_pequeno
20707,16000,Diésel,2016.0,190000,163.0,True,Catalunya,Premium,sedan_pequeno
20708,20500,Gasolina,2013.0,58000,170.0,True,Catalunya,Premium,sedan_pequeno
20709,12500,Diésel,2017.0,58000,115.0,False,Catalunya,Standard,otro
20711,5750,Gasolina,2007.0,140000,136.39144736842104,False,Andalucía,Mid_Premium,compacto_pequeno
20712,17900,Diésel,2019.0,6949,115.0,True,Catalunya,Standard,otro
20713,1600,Gasolina,2009.0,140000,65.0,True,Andalucía,Low_Cost,otro
20714,31050,Diésel,2020.0,2,177.0,True,Galicia,Standard,sedan_grande
20715,16499,Diésel,2018.0,90000,115.0,False,Andalucía,Standard,suv_grande
20716,19200,Gasolina,2019.0,23456,115.0,True,Andalucía,Standard,suv_grande
20717,8500,Diésel,2014.0,177000,130.0,True,Andalucía,Low_Cost,otro
20718,4500,Gasolina,2003.0,250000,172.0,False,Andalucía,Standard,compacto_pequeno
20719,6900,Gasolina,2015.0,84000,88.00275482093664,False,Comunidad_Valenciana,Low_Cost,compacto_pequeno
20720,630,Gasolina,2005.0,50000,70.0,False,Catalunya,Standard,compacto_pequeno
20721,9500,Diésel,2010.0,108531,122.33783783783784,False,Comunidad_Valenciana,Standard,furgon_trabajo
20722,17900,Diésel,2019.0,23281,115.0,True,Andalucía,Standard,compacto_grande
20723,5199,Gasolina,1999.0,205000,180.0,False,La_Rioja,Premium,coupe_pequeno
20724,23900,Diésel,2018.0,30092,116.0,True,Catalunya,Premium,suv_pequeno
20725,12190,Diésel,2017.0,47951,110.0,True,Comunidad_de_Madrid,Standard,compacto_grande
20726,10999,Gasolina,2015.0,46577,135.0,True,Catalunya,Standard,suv_grande
20727,32186,Diésel,2020.0,169,145.0,True,Comunidad_de_Madrid,Standard,furgon_trabajo
20729,16900,Diésel,2019.0,9218,100.0,True,Galicia,Standard,suv_pequeno
20730,2300,Diésel,2004.0,230035,143.75,False,Aragón,Premium,otro
20731,17400,Gasolina,2018.0,26025,115.0,True,País_Vasco,Standard,suv_grande
20732,17990,Gasolina,2017.0,32350,136.0,True,Catalunya,Mid_Premium,compacto_pequeno
20733,15190,Gasolina,2020.0,0,110.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
20734,14999,Gasolina,2016.0,25360,130.0,True,Catalunya,Standard,compacto_grande
20735,2700,Diésel,2004.0,303000,147.25641025641025,False,Comunidad_Valenciana,Mid_Premium,sedan_grande
20736,11900,Gasolina,2018.0,35000,95.0,True,Andalucía,Standard,compacto_pequeno
20737,8200,Diésel,2017.0,149000,95.0,True,Comunidad_Valenciana,Low_Cost,otro
20738,15000,Gasolina,2014.0,69000,160.0,True,Castilla_y_León,Mid_Premium,compacto_pequeno
20739,3200,Gasolina,2006.0,164000,75.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_pequeno
20741,14900,Diésel,2013.0,125000,184.0,True,Castilla_y_León,Premium,compacto_pequeno
20742,3400,Diésel,2001.0,313000,109.0,False,Islas_Baleares,Standard,otro
20743,31990,Diésel,2020.0,10,150.0,True,Comunidad_de_Madrid,Mid_Premium,otro
20745,10950,Diésel,2014.0,149000,140.0,True,Comunidad_de_Madrid,Standard,sedan_grande
20746,16899,Gasolina,2019.0,14625,100.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
20747,5499,Gas licuado (GLP),2016.0,290000,140.0,True,Comunidad_de_Madrid,Low_Cost,compacto_grande
20749,11490,Diésel,2011.0,135472,115.0,True,Comunidad_Valenciana,Standard,suv_grande
20750,7500,Diésel,2012.0,147000,130.0,False,Catalunya,Low_Cost,sedan_grande
20751,1800,Diésel,2004.0,290000,108.679012345679,False,País_Vasco,Standard,compacto_grande
20752,22990,Gasolina,2017.0,43000,150.0,False,Catalunya,Standard,suv_grande
20754,5900,Gasolina,2013.0,20000,85.0,False,Andalucía,Low_Cost,suv_pequeno
20755,21500,Gasolina,2018.0,26000,192.0,False,Comunidad_de_Madrid,Mid_Premium,compacto_pequeno
20756,8050,Diésel,2016.0,124000,110.0,True,Comunidad_de_Madrid,Low_Cost,compacto_grande
20757,7850,Diésel,2016.0,116000,120.0,True,Castilla_La_Mancha,Standard,compacto_grande
20758,30400,Diésel,2020.0,0,130.0,True,Comunidad_de_Madrid,Low_Cost,suv_grande
20759,11700,Gasolina,2016.0,44368,90.0,True,Andalucía,Standard,compacto_pequeno
20760,32000,Diésel,2016.0,122734,190.0,True,Andalucía,Premium,otro
20761,17085,Diésel,2020.0,1,98.0,True,Comunidad_Valenciana,Standard,furgon_trabajo
20762,5600,Gasolina,2012.0,125000,142.70093457943926,False,Castilla_La_Mancha,Standard,compacto_grande
20763,18900,Diésel,2017.0,113000,150.0,True,Comunidad_de_Madrid,Premium,compacto_grande
20764,9700,Diésel,2016.0,71983,95.0,True,Andalucía,Low_Cost,otro
20765,3000,Gasolina,2006.0,100000,155.9,False,Extremadura,Standard,otro
20766,15700,Gasolina,2020.0,0,110.0,True,Comunidad_Valenciana,Standard,compacto_grande
20767,3990,Diésel,2005.0,243485,140.0,True,Comunidad_Valenciana,Mid_Premium,otro
20768,16990,Diésel,2017.0,124775,120.0,True,Comunidad_de_Madrid,Standard,suv_grande
20769,16970,Diésel,2014.0,85098,109.0,True,Comunidad_Valenciana,Premium,compacto_pequeno
20771,5500,Diésel,2006.0,146000,105.0,False,Castilla_y_León,Mid_Premium,compacto_grande
20772,21300,Híbrido,2019.0,17239,122.0,True,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
20773,3900,Diésel,2006.0,117057,92.0,True,Andalucía,Standard,suv_grande
20774,799,Diésel,2001.0,290000,108.4,False,Catalunya,Standard,otro
20775,8500,Diésel,2009.0,172000,136.0,False,Andalucía,Standard,suv_pequeno
20776,18200,Gasolina,2020.0,5,110.0,True,Galicia,Low_Cost,compacto_grande
20777,9990,Gasolina,2018.0,69000,100.0,True,Comunidad_Valenciana,Low_Cost,compacto_pequeno
20778,17987,Diésel,2019.0,21784,115.0,True,Comunidad_Valenciana,Mid_Premium,compacto_grande
20779,14999,Diésel,2017.0,169273,115.0,True,Comunidad_de_Madrid,Standard,suv_grande
20780,1100,Diésel,1999.0,180000,124.0846394984326,False,Comunidad_Valenciana,Standard,compacto_grande
20781,9990,Diésel,2008.0,213000,170.0,True,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
20782,19800,Diésel,2015.0,211000,140.0,True,Principado_de_Asturias,Mid_Premium,otro
20785,5200,Diésel,2013.0,98000,110.0,False,Canarias,Low_Cost,compacto_grande
20786,2500,Gasolina,2010.0,110000,65.0,False,Catalunya,Low_Cost,compacto_pequeno
20787,3700,Diésel,2008.0,122000,85.13253012048193,False,Andalucía,Low_Cost,compacto_pequeno
20788,28600,Diésel,2017.0,41239,190.0,True,Andalucía,Mid_Premium,suv_pequeno
20789,14990,Diésel,2017.0,89125,150.0,True,Comunidad_de_Madrid,Mid_Premium,sedan_pequeno
20791,1100,Diésel,2002.0,267000,85.13253012048193,False,Andalucía,Low_Cost,compacto_pequeno
20792,35900,Híbrido,2020.0,7300,184.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
20793,17000,Gasolina,2017.0,80000,182.0,False,Comunidad_de_Madrid,Mid_Premium,compacto_grande
20795,23990,Diésel,2017.0,88000,150.0,True,Andalucía,Mid_Premium,suv_pequeno
20797,1900,Diésel,2008.0,243000,90.0,False,Catalunya,Standard,compacto_grande
20798,11710,Diésel,2015.0,81352,105.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
20799,7900,Diésel,2017.0,130000,90.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_pequeno
20800,20500,Híbrido,2019.0,3100,122.0,True,Andalucía,Mid_Premium,compacto_grande
20801,4999,Diésel,2003.0,115000,130.0,True,Andalucía,Mid_Premium,compacto_grande
20802,7600,Gasolina,2003.0,240000,98.09813084112147,False,Comunidad_de_Madrid,Standard,compacto_pequeno
20803,2200,Diésel,2007.0,107000,94.28936170212766,False,Andalucía,Standard,compacto_pequeno
20804,16400,Diésel,2016.0,148000,110.0,True,Andalucía,Mid_Premium,suv_grande
20807,28500,Gasolina,2020.0,1,150.0,True,País_Vasco,Standard,suv_grande
20808,1900,Diésel,2002.0,320000,140.0487804878049,False,Castilla_y_León,Mid_Premium,sedan_grande
20809,17900,Diésel,2018.0,75000,115.0,True,Comunidad_Valenciana,Standard,suv_grande
20810,5990,Diésel,2008.0,142015,110.0,True,Comunidad_Valenciana,Standard,suv_grande
20811,30700,Diésel,2014.0,86576,218.0,True,Comunidad_de_Madrid,Premium,suv_grande
20812,9650,Gasolina,2018.0,5754,82.0,True,Andalucía,Standard,compacto_pequeno
20813,5900,Diésel,2011.0,115000,116.67323943661972,False,Comunidad_Valenciana,Standard,compacto_grande
20814,35990,Gasolina,2017.0,28600,220.0,True,Comunidad_de_Madrid,Mid_Premium,otro
20815,5400,Diésel,2005.0,315000,170.32142857142858,False,Canarias,Premium,sedan_pequeno
20816,16900,Diésel,2020.0,356,130.0,True,Catalunya,Standard,compacto_grande
20817,4500,Diésel,2008.0,160000,140.0,True,Comunidad_de_Madrid,Standard,sedan_grande
20819,8750,Diésel,2018.0,81517,95.0,True,Castilla_La_Mancha,Low_Cost,otro
20820,5500,Diésel,2009.0,258752,90.0,True,Extremadura,Standard,compacto_grande
20822,14990,Diésel,2018.0,93000,116.0,True,Canarias,Premium,suv_pequeno
20823,19990,Diésel,2019.0,26000,115.0,False,Comunidad_de_Madrid,Standard,compacto_grande
20824,28355,Diésel,2019.0,7158,150.0,True,Comunidad_de_Madrid,Standard,suv_grande
20827,11900,Diésel,2017.0,89000,120.0,True,Comunidad_de_Madrid,Standard,sedan_grande
20828,28600,Gasolina,2018.0,2300,136.0,True,País_Vasco,Mid_Premium,suv_pequeno
20829,4150,Diésel,2008.0,270000,170.32142857142858,False,Andalucía,Premium,sedan_pequeno
20830,1500,Diésel,2007.0,280000,122.16216216216216,False,Islas_Baleares,Standard,suv_grande
20831,11900,Diésel,2014.0,139968,115.0,True,Andalucía,Standard,suv_grande
20832,3500,Diésel,2009.0,125000,116.09283819628648,False,Andalucía,Low_Cost,compacto_grande
20833,8485,Gasolina,2017.0,29995,69.0,True,Canarias,Low_Cost,compacto_pequeno
20834,19700,Híbrido,2017.0,55802,200.0,True,La_Rioja,Mid_Premium,otro
20835,26990,Diésel,2020.0,10,150.0,True,Catalunya,Premium,suv_pequeno
20836,9500,Diésel,2016.0,139000,75.0,True,Comunidad_Valenciana,Standard,furgon_trabajo
20838,14900,Gasolina,2019.0,10000,82.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
20839,23900,Gasolina,2020.0,1000,150.0,True,Catalunya,Standard,compacto_grande
20840,3700,Diésel,2004.0,255000,121.5489566613162,False,Andalucía,Mid_Premium,compacto_grande
20841,11895,Gasolina,2015.0,83767,140.0,True,Andalucía,Low_Cost,otro
20842,2100,Diésel,2002.0,200000,90.0,True,Extremadura,Mid_Premium,compacto_grande
20843,22500,Diésel,2019.0,44000,114.0,False,Andalucía,Premium,furgon_trabajo
20844,24990,Diésel,2014.0,99000,184.0,True,Comunidad_de_Madrid,Premium,sedan_grande
20846,11490,Diésel,2015.0,110000,105.0,True,País_Vasco,Standard,sedan_grande
20847,16900,Diésel,2018.0,69000,125.0,True,Canarias,Low_Cost,furgon_trabajo
20849,5200,Diésel,2009.0,189000,109.0,True,Aragón,Premium,compacto_pequeno
20850,22890,Diésel,2017.0,74500,163.0,True,Andalucía,Premium,otro
20851,17900,Diésel,2018.0,41000,120.0,True,Andalucía,Low_Cost,suv_grande
20852,32900,Diésel,2016.0,71000,180.0,True,Comunidad_Valenciana,Premium,otro
20853,7600,Diésel,2005.0,208000,218.0,False,Comunidad_de_Madrid,Premium,sedan_grande
20855,12600,Diésel,2014.0,137274,140.0,True,Andalucía,Mid_Premium,sedan_grande
20856,12990,Gasolina,2020.0,20,95.0,True,Galicia,Standard,compacto_pequeno
20857,16500,Diésel,2017.0,56347,120.0,True,Catalunya,Mid_Premium,otro
20858,18600,Diésel,2016.0,79000,150.0,True,La_Rioja,Standard,suv_grande
20859,4900,Diésel,2003.0,275000,150.0,False,Andalucía,Premium,sedan_grande
20860,11590,Gasolina,2019.0,13090,75.0,True,Andalucía,Standard,compacto_pequeno
20861,13990,Diésel,2016.0,112000,110.0,True,Comunidad_de_Madrid,Standard,suv_grande
20862,2600,Gasolina,2004.0,170000,80.0,True,Galicia,Standard,compacto_pequeno
20863,7450,Diésel,2013.0,158000,90.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_pequeno
20864,19995,Gasolina,2019.0,19750,116.0,True,Canarias,Premium,compacto_pequeno
20865,22000,Diésel,2016.0,84750,190.0,False,Comunidad_de_Madrid,Premium,sedan_pequeno
20866,14990,Diésel,2014.0,140000,150.0,True,Comunidad_de_Madrid,Premium,sedan_grande
20867,23500,Gasolina,2016.0,73000,175.0,True,Comunidad_de_Madrid,Mid_Premium,otro
20868,7490,Diésel,2009.0,160000,109.0,True,Canarias,Premium,compacto_pequeno
20870,5000,Diésel,2006.0,115717,115.07843137254902,False,Comunidad_de_Madrid,Standard,otro
20871,14900,Diésel,2013.0,95000,170.0,False,Catalunya,Standard,otro
20872,12990,Gasolina,2017.0,52266,90.0,True,Catalunya,Mid_Premium,compacto_pequeno
20873,11490,Gasolina,2019.0,12691,80.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
20874,4200,Diésel,2006.0,158000,85.0,True,Catalunya,Standard,furgon_trabajo
20875,19444,Gasolina,2019.0,20,135.0,True,Comunidad_de_Madrid,Standard,sedan_pequeno
20876,1900,Diésel,1997.0,280000,77.33333333333333,False,Extremadura,Standard,otro
20877,14500,Diésel,2014.0,107000,116.0,False,Andalucía,Premium,compacto_pequeno
20878,1400,Gasolina,2006.0,199000,61.0,False,Islas_Baleares,Standard,otro
20879,10890,Gasolina,2016.0,28519,100.0,True,Catalunya,Standard,compacto_pequeno
20880,5000,Diésel,2005.0,256000,208.25846153846155,False,Castilla_y_León,Premium,sedan_grande
20882,7700,Gasolina,2014.0,115950,115.0,True,Comunidad_de_Madrid,Standard,compacto_grande
20883,17500,Diésel,2018.0,34595,105.0,True,Comunidad_de_Madrid,Standard,compacto_grande
20885,3200,Diésel,2006.0,230000,136.0,False,Comunidad_de_Madrid,Mid_Premium,otro
20887,14950,Diésel,2014.0,169000,184.0,False,País_Vasco,Mid_Premium,compacto_grande
20888,6500,Diésel,2010.0,197000,105.0,False,Navarra,Mid_Premium,compacto_grande
20889,28800,Diésel,2014.0,179000,190.0,True,Andalucía,Mid_Premium,otro
20890,8500,Diésel,2016.0,90500,75.0,True,Comunidad_de_Madrid,Premium,otro
20891,3200,Diésel,2006.0,280000,138.00596421471172,False,Catalunya,Premium,compacto_pequeno
20892,25299,Diésel,2017.0,54711,190.0,True,Andalucía,Premium,suv_pequeno
20893,8990,Gasolina,2009.0,147000,175.0,True,Catalunya,Mid_Premium,compacto_pequeno
20894,9500,Diésel,2014.0,158000,112.0,True,Extremadura,Standard,suv_grande
20895,4990,Diésel,2006.0,218000,140.0,True,Catalunya,Mid_Premium,sedan_grande
20896,1100,Gasolina,1999.0,169000,60.0,False,Catalunya,Standard,compacto_pequeno
20897,4500,Gasolina,2001.0,270000,224.0,False,Castilla_y_León,Premium,otro
20898,13600,Gasolina,2020.0,1,80.0,True,País_Vasco,Standard,compacto_pequeno
20899,14900,Gas licuado (GLP),2020.0,8,100.0,True,Aragón,Low_Cost,suv_grande
20900,6600,Diésel,2008.0,108000,124.0846394984326,False,Aragón,Standard,compacto_grande
20901,10200,Diésel,2015.0,48000,95.0,True,Catalunya,Standard,otro
20902,20800,Diésel,2018.0,126000,150.0,True,Castilla_La_Mancha,Premium,sedan_grande
20903,2200,Diésel,2004.0,250000,150.0,True,Aragón,Standard,otro
20905,4800,Diésel,2010.0,150000,70.63636363636364,False,Castilla_La_Mancha,Standard,otro
20906,7999,Gasolina,2003.0,67000,134.0,False,Comunidad_Valenciana,Premium,otro
20907,9999,Diésel,2016.0,79000,120.0,True,Andalucía,Standard,compacto_grande
20908,14900,Gasolina,2015.0,120000,115.0,True,Comunidad_Valenciana,Standard,suv_grande
20909,22000,Diésel,2018.0,17000,116.0,True,Andalucía,Mid_Premium,compacto_pequeno
20910,16400,Gasolina,2018.0,52900,131.93333333333334,True,Comunidad_Valenciana,Mid_Premium,suv_grande
20912,19900,Diésel,2018.0,25000,150.0,False,Galicia,Premium,compacto_pequeno
20913,18900,Gasolina,2020.0,4900,95.0,True,País_Vasco,Mid_Premium,otro
20914,1700,Gasolina,2000.0,190000,168.22435897435898,False,Región_de_Murcia,Mid_Premium,compacto_grande
20915,6000,Gasolina,2012.0,1200,105.0,False,Catalunya,Premium,compacto_grande
20916,1650,Diésel,2007.0,207000,85.0,False,Andalucía,Standard,compacto_grande
20917,25300,Gasolina,2019.0,39000,122.0,False,Catalunya,Premium,otro
20918,3500,Gasolina,2002.0,270000,192.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
20919,16650,Diésel,2018.0,32143,115.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
20920,25000,Diésel,2015.0,101000,150.0,True,Galicia,Mid_Premium,suv_grande
20921,7000,Gasolina,2003.0,212000,201.96774193548387,False,Galicia,Premium,coupe_pequeno
20922,3500,Diésel,2007.0,300000,151.86567164179104,False,Cantabria,Standard,sedan_grande
20923,3999,Gasolina,2003.0,160000,102.0,True,Andalucía,Premium,compacto_grande
20924,11990,Diésel,2016.0,59990,112.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
20925,14100,Gasolina,2021.0,0,83.0,True,Cantabria,Standard,compacto_pequeno
20927,3700,Gasolina,1997.0,295335,146.4,False,Canarias,Mid_Premium,otro
20929,21900,Híbrido,2019.0,15000,141.0,True,Andalucía,Standard,suv_grande
20931,9200,Diésel,2007.0,230000,170.32142857142858,False,Región_de_Murcia,Premium,sedan_pequeno
20932,23290,Gasolina,2018.0,7069,116.0,True,Andalucía,Premium,compacto_pequeno
20933,9990,Gasolina,2016.0,88217,125.0,True,Andalucía,Standard,compacto_grande
20934,13990,Gasolina,2011.0,116000,210.0,True,Aragón,Mid_Premium,coupe_pequeno
20935,16400,Diésel,2018.0,65900,115.0,True,Comunidad_Valenciana,Mid_Premium,suv_grande
20936,23950,Diésel,2020.0,1,145.0,True,Galicia,Standard,furgon_trabajo
20938,13500,Gasolina,2019.0,12547,82.0,True,Andalucía,Standard,compacto_pequeno
20939,9490,Diésel,2013.0,215000,143.0,True,Comunidad_Valenciana,Premium,compacto_pequeno
20943,2700,Diésel,2007.0,325000,121.24475524475524,False,Andalucía,Standard,suv_grande
